Smart-B® para Windows®


Ensayo  Codigo  Tipo  T.D.R  T.A.E.  I.I.E.
   1      A      D       0      48      419
   2      X      B       0      49      419
   3      A      D       0      48      419
   4      X      B       0      50      420
   5      V      N       0      49      419
   6      R      N       0      50      420
   7      L      N       0      50      419
   8      C      N       0      50      418
   9      Y      N       0      50      418
   10     W      N       0      50      418
   11     A      D       0      50      419
   12     S      N     144      50      418
   13     D      N       0      50      418
   14     F      N       0      48      419
   15     F      N       0      50      418
   16     X      B     422      49      419
   17     A      D       0      48      418
   18     X      B     376      48      419
   19     V      N       0      49      418
   20     U      N       0      50      419
   21     A      D       0      48      419
   22     X      B     214      50      419
   23     G      N       0      49      420
   24     P      N       0      50      420
   25     H      N       0      50      419
   26     X      B       0      50      418
   27     A      D     401      48      419
   28     X      B       0      50      418
   29     A      D     450      49      418
   30     X      B       0      48      419
   31     U      N      53      50      418
   32     J      N       0      50      418
   33     M      N       0      50      418
   34     X      B       0      49      419
   35     M      N     203      48      418
   36     G      N       0      48      419
   37     A      D       0      50      419
   38     E      N      87      50      419
   39     A      D       0      50      418
   40     X      B       0      49      420
   41     A      D       0      48      419
   42     X      B     459      49      419
   43     S      N       0      49      419
   44     I      N       0      50      420
   45     A      D       0      49      418
   46     H      N       0      50      418
   47     A      D       0      48      419
   48     X      B      69      50      418
   49     A      D       0      50      419
   50     C      N       0      48      419
   51     A      D       0      50      418
   52     Y      N       0      50      418
   53     H      N      43      49      420
   54     C      N       0      48      419
   55     A      D       0      50      419
   56     K      N      46      48      419
   57     A      D       0      49      420
   58     X      B      69      50      418
   59     U      N       0      50      420
   60     X      B       0      50      419
   61     A      D       0      50      419
   62     X      B     173      50      419
   63     A      D       0      50      418
   64     X      B     202      48      419
   65     J      N       0      48      418
   66     W      N       0      48      419
   67     Z      N       0      49      419
   68     X      B       0      49      418
   69     A      D       0      48      419
   70     X      B       0      49      420
   71     A      D       0      50      418
   72     V      N       0      49      420
   73     A      D       0      48      419
   74     X      B      63      50      419
   75     A      D       0      49      419
   76     X      B       0      50      420
   77     N      N       0      50      418
   78     N      N       0      50      418
   79     A      D     380      48      419
   80     X      B       0      50      418
   81     A      D       0      50      418
   82     X      B       0      49      419
   83     G      N       0      50      418
   84     J      N       0      50      418
   85     Q      N       0      50      418
   86     S      N       0      50      418
   87     A      D     422      48      418
   88     X      B       0      48      419
   89     A      D       0      50      419
   90     G      N       0      50      419
   91     L      N       0      50      418
   92     O      N       0      49      420
   93     A      D       0      49      419
   94     X      B     109      49      419
   95     A      D       0      50      419
   96     X      B       0      50      418
   97     A      D       0      48      418
   98     Y      N      33      50      418
   99     G      N       0      50      419
   100    X      B       0      48      419
   101    E      N       0      49      420
   102    P      N     230      49      419
   103    A      D       0      50      418
   104    T      N       0      50      418
   105    A      D       0      49      420
   106    L      N       0      48      419
   107    A      D       0      50      419
   108    X      B     225      48      419
   109    N      N       0      50      420
   110    L      N       0      50      418
   111    A      D       0      50      420
   112    X      B     242      50      419
   113    A      D       0      50      419
   114    X      B       0      50      419
   115    A      D      66      50      418
   116    X      B       0      48      419
   117    A      D     438      48      418
   118    X      B       0      48      419
   119    A      D       0      50      418
   120    X      B     170      49      420
   121    A      D       0      50      419
   122    X      B       0      51      419
   123    A      D     172      50      418
   124    X      B       0      49      420
   125    C      N       0      48      419
   126    J      N       0      50      419
   127    A      D     367      49      419
   128    X      B       0      50      420
   129    O      N       0      50      418
   130    X      B       0      50      418
   131    D      N       0      48      419
   132    G      N       0      50      418
   133    R      N       0      49      418
   134    Z      N       0      49      419
   135    A      D       0      50      418
   136    X      B      63      50      418
   137    A      D       0      49      420
   138    B      N       0      48      419
   139    A      D       0      49      419
   140    X      B      56      48      419
