Smart-B® para Windows®


Ensayo  Codigo  Tipo  T.D.R  T.A.E.  I.I.E.
   1      A      D       0      50      420
   2      X      B     412      49      420
   3      A      D       0      50      420
   4      L      N       0      50      419
   5      A      D       0      49      419
   6      S      N       0      50      419
   7      M      N       0      50      418
   8      F      N       0      50      418
   9      D      N       0      48      418
   10     X      B     387      48      419
   11     A      D       0      49      418
   12     C      N       0      50      419
   13     A      D       0      48      419
   14     X      B     325      49      420
   15     A      D       0      48      419
   16     X      B     352      49      420
   17     A      D       0      49      419
   18     M      N       0      49      419
   19     B      N       0      50      419
   20     B      N       0      50      418
   21     A      D       0      50      418
   22     X      B     227      50      418
   23     A      D       0      48      419
   24     X      B       0      50      418
   25     W      N       0      50      418
   26     X      B       0      48      419
   27     A      D       0      50      418
   28     X      B       0      50      418
   29     A      D       0      48      418
   30     M      N       0      48      419
   31     Y      N       0      50      418
   32     X      B       0      50      419
   33     A      D       0      48      419
   34     P      N       0      49      419
   35     A      D       0      48      419
   36     X      B       0      50      420
   37     A      D       0      49      419
   38     X      B       0      50      420
   39     A      D       0      50      419
   40     N      N       0      50      418
   41     A      D       0      50      418
   42     R      N       0      48      420
   43     A      D       0      49      419
   44     T      N       0      50      419
   45     R      N       0      50      419
   46     E      N       0      48      418
   47     A      D       0      50      418
   48     X      B     363      50      419
   49     A      D       0      50      419
   50     H      N       0      48      419
   51     A      D       0      50      420
   52     X      B     464      49      419
   53     A      D       0      50      420
   54     X      B       0      50      419
   55     A      D       0      50      418
   56     X      B     234      48      419
   57     A      D       0      49      419
   58     I      N       0      48      419
   59     A      D     338      48      418
   60     B      N       0      50      418
   61     A      D       0      49      419
   62     X      B       0      50      418
   63     A      D       0      48      419
   64     X      B     274      49      420
   65     A      D       0      48      419
   66     X      B       0      50      420
   67     A      D       0      48      419
   68     X      B       0      50      420
   69     V      N     203      49      419
   70     T      N       0      49      419
   71     A      D       0      50      419
   72     X      B       0      50      418
   73     A      D       0      50      418
   74     H      N       0      50      418
   75     O      N       0      50      419
   76     X      B       0      49      418
   77     A      D       0      50      418
   78     M      N       0      48      419
   79     A      D       0      49      420
   80     Q      N       0      48      419
   81     U      N       0      49      420
   82     L      N       0      48      419
   83     A      D       0      50      420
   84     X      B     215      50      418
   85     A      D       0      50      420
   86     I      N       0      49      418
   87     A      D       0      50      418
   88     T      N       0      48      419
   89     Q      N       0      49      419
   90     X      B       0      48      419
   91     A      D       0      48      418
   92     X      B     236      48      418
   93     P      N       0      49      419
   94     O      N       0      50      418
   95     A      D       0      48      419
   96     H      N     225      50      419
   97     H      N       0      48      419
   98     F      N       0      49      420
   99     A      D       0      50      418
   100    R      N       0      50      420
   101    G      N       0      49      419
   102    L      N       0      49      419
   103    A      D     418      50      419
   104    X      B       0      50      418
   105    E      N       0      50      418
   106    J      N       0      50      418
   107    A      D       0      50      419
   108    X      B       0      48      420
   109    A      D       0      49      420
   110    X      B       0      49      419
   111    A      D       0      50      418
   112    X      B     308      50      418
   113    A      D       0      49      420
   114    X      B       0      48      419
   115    A      D       0      50      419
   116    G      N     142      48      419
   117    A      D       0      50      420
   118    X      B       0      50      419
   119    A      D       0      50      418
   120    X      B       0      48      419
   121    E      N       0      50      418
   122    X      B       0      50      419
   123    A      D       0      48      419
   124    X      B       0      50      418
   125    A      D       0      50      418
   126    R      N       0      50      418
   127    A      D       0      49      419
   128    X      B       0      50      419
   129    A      D       0      50      419
   130    H      N       0      48      418
   131    Q      N       0      48      419
   132    X      B       0      50      419
   133    A      D       0      50      419
   134    X      B       0      48      419
   135    A      D       0      49      419
   136    X      B     220      49      419
   137    A      D       0      50      420
   138    X      B     234      49      418
   139    A      D       0      50      418
   140    X      B       0      48      419
   141    A      D       0      49      419
   142    X      B     254      49      419
   143    A      D       0      48      418
   144    X      B       0      48      419
   145    N      N     212      49      419
   146    X      B       0      50      418
   147    A      D       0      48      419
   148    X      B       0      50      419
   149    A      D       0      48      419
   150    X      B       0      49      420
   151    A      D       0      50      418
   152    X      B     224      50      420
   153    A      D       0      49      420
   154    K      N       0      49      419
   155    A      D       0      50      419
   156    X      B     408      50      418
   157    A      D       0      50      418
   158    N      N       0      49      418
   159    A      D       0      48      419
   160    X      B       0      49      419
   161    O      N       0      49      420
   162    X      B       0      50      419
   163    A      D       0      50      419
   164    X      B       0      50      418
   165    A      D       0      49      420
   166    X      B       0      49      419
   167    A      D       0      48      419
   168    X      B       0      49      419
   169    E      N       0      50      420
   170    Z      N       0      49      418
   171    A      D       0      50      418
   172    X      B       0      48      419
   173    A      D       0      50      418
   174    X      B       0      50      419
   175    A      D       0      48      419
   176    W      N       0      50      418
   177    A      D       0      50      418
   178    X      B       0      50      418
   179    A      D       0      49      419
   180    K      N       0      50      419
   181    A      D       0      50      419
   182    X      B       0      48      418
   183    A      D       0      48      419
   184    X      B       0      48      419
   185    A      D       0      50      419
   186    X      B       0      49      419
   187    A      D       0      49      419
   188    X      B     288      49      420
   189    N      N       0      50      418
   190    X      B       0      50      418
   191    C      N       0      50      418
   192    C      N       0      50      419
   193    A      D     341      48      419
   194    X      B       0      50      418
   195    A      D       0      48      419
   196    X      B       0      50      418
   197    A      D       0      50      418
   198    X      B     222      48      418
   199    A      D       0      48      419
   200    X      B       0      49      418
   201    T      N       0      50      419
   202    X      B       0      48      419
   203    A      D       0      49      420
   204    X      B       0      48      419
   205    O      N      20      50      420
   206    C      N       0      49      420
   207    A      D       0      49      419
   208    X      B       0      50      419
   209    A      D       0      50      418
   210    X      B     254      50      418
   211    A      D       0      50      418
   212    V      N       0      50      419
   213    A      D       0      50      418
   214    X      B     205      50      418
   215    A      D       0      48      419
   216    X      B       0      49      420
   217    A      D       0      48      419
   218    X      B     237      49      420
   219    A      D       0      48      419
   220    X      B       0      50      419
   221    A      D       0      49      419
   222    X      B     280      50      420
   223    A      D       0      50      419
   224    H      N       0      50      420
   225    D      N       0      50      420
   226    N      N       0      50      418
   227    A      D       0      50      419
   228    J      N       0      50      418
   229    A      D       0      50      418
   230    X      B       0      48      418
   231    A      D       0      48      419
   232    P      N       0      50      419
   233    A      D       0      50      419
   234    X      B     249      48      419
   235    A      D       0      49      420
   236    G      N       0      50      418
   237    P      N       0      49      420
   238    X      B       0      49      419
   239    A      D       0      49      419
   240    G      N     187      50      419
   241    A      D       0      50      418
   242    V      N       0      50      418
   243    A      D       0      50      418
   244    X      B       0      48      419
   245    A      D       0      49      419
   246    I      N       0      50      418
   247    A      D       0      48      419
   248    N      N       0      50      418
   249    A      D       0      50      418
   250    X      B       0      48      418
   251    A      D       0      48      419
   252    B      N     203      50      418
   253    T      N       0      50      419
   254    X      B       0      48      419
   255    A      D       0      49      420
   256    X      B     375      50      418
   257    A      D       0      50      420
   258    X      B       0      50      419
   259    A      D      41      49      419
   260    Q      N       0      50      419
   261    O      N       0      50      418
   262    F      N       0      50      418
   263    S      N       0      48      418
   264    E      N       0      48      419
   265    A      D       0      49      418
   266    X      B       0      50      418
   267    Z      N       0      48      419
   268    X      B       0      49      420
   269    A      D       0      50      418
   270    X      B       0      49      420
   271    D      N       0      48      419
   272    X      B       0      49      419
   273    A      D       0      49      419
   274    X      B       0      49      420
   275    P      N       0      49      418
   276    R      N       0      50      418
   277    A      D       0      48      419
   278    U      N       0      49      419
   279    A      D       0      48      419
   280    X      B       0      48      418
   281    A      D       0      48      419
   282    X      B       0      50      418
   283    A      D       0      50      418
   284    X      B       0      48      419
   285    A      D       0      50      419
   286    X      B       0      48      419
   287    A      D       0      49      420
   288    X      B       0      50      418
