Smart-B® para Windows®


Ensayo  Codigo  Tipo  T.D.R  T.A.E.  I.I.E.
   1      A      D       0      50      418
   2      X      B     240      50      419
   3      A      D       0      50      420
   4      N      N     162      49      420
   5      A      D       0      48      419
   6      V      N       0      49      419
   7      A      D       0      50      419
   8      X      B     923      50      419
   9      A      D       0      50      418
   10     X      B       0      48      419
   11     R      N       0      50      418
   12     X      B       0      50      419
   13     A      D       0      48      419
   14     X      B     276      49      420
   15     A      D       0      49      420
   16     X      B     521      50      419
   17     H      N       0      49      420
   18     B      N       0      50      419
   19     A      D       0      49      419
   20     X      B     670      50      419
   21     A      D       0      49      419
   22     X      B     581      50      420
   23     A      D       0      50      418
   24     X      B     487      50      418
   25     A      D       0      48      419
   26     X      B     512      50      418
   27     A      D       0      49      418
   28     Z      N       0      48      419
   29     J      N       0      50      418
   30     F      N       0      50      418
   31     A      D       0      50      418
   32     X      B     348      49      419
   33     J      N       0      48      418
   34     X      B     516      50      418
   35     A      D       0      50      419
   36     X      B       0      50      419
   37     A      D     568      50      418
   38     X      B       0      49      420
   39     W      N       0      49      419
   40     D      N       0      48      419
   41     A      D       0      50      419
   42     X      B     294      50      418
   43     A      D       0      48      419
   44     X      B       0      50      418
   45     A      D     560      50      419
   46     X      B       0      48      419
   47     A      D       0      49      420
   48     X      B     712      49      419
   49     S      N       0      50      418
   50     T      N       0      50      418
   51     A      D       0      49      420
   52     X      B     455      48      419
   53     B      N       0      49      419
   54     G      N       0      49      419
   55     A      D       0      50      420
   56     X      B     476      49      418
   57     A      D       0      50      418
   58     O      N       0      48      419
   59     D      N       0      50      418
   60     E      N       0      49      418
   61     A      D       0      48      419
   62     X      B       0      50      418
   63     J      N       0      50      418
   64     X      B       0      50      418
   65     A      D       0      50      418
   66     X      B     420      48      418
   67     A      D       0      48      419
   68     X      B     551      50      419
   69     L      N       0      50      419
   70     X      B       0      50      418
   71     A      D       0      49      420
   72     X      B       0      49      419
   73     A      D     511      49      419
   74     X      B       0      50      419
   75     A      D     508      50      418
   76     X      B       0      50      418
   77     T      N       0      50      418
   78     S      N       0      50      419
   79     A      D       0      48      419
   80     X      B     443      49      420
   81     A      D       0      49      419
   82     H      N       0      50      418
   83     A      D       0      50      418
   84     E      N       0      49      420
   85     A      D       0      48      419
   86     J      N       0      50      419
   87     A      D       0      48      419
   88     X      B     336      50      419
   89     A      D       0      49      420
   90     X      B     384      50      418
   91     H      N       0      48      419
   92     X      B       0      50      418
   93     T      N       0      50      419
   94     X      B       0      48      419
   95     A      D       0      50      418
   96     X      B     368      50      418
   97     A      D       0      50      418
   98     L      N       0      49      419
   99     A      D       0      50      419
   100    G      N       0      50      419
   101    A      D       0      48      418
   102    X      B     320      48      419
   103    A      D       0      50      419
   104    X      B     362      50      419
   105    A      D       0      49      420
   106    X      B     235      49      419
   107    A      D       0      50      419
